MasterID,WeekNumber,CollectionDate,SRR,GenSex,GenStock,BioScaleFinalAge,BioSamplesID,SpawnYear,LGDFLmm,GenRear,LGDLifeStage,GenStockProb,GenParentHatchery,GenBY,GenRun,LGDMarkAD,Rear,MPG,fwAge
665971,16,2025-04-18,32W,F,MFSALM,3:0,25-70278,MY2025,171,U,JV,0.999,NA,NA,NA,AI,W,SALMON,3
666609,21,2025-05-22,32W,F,IMNAHA,2:0,25-70916,MY2025,194,U,JV,0.493,NA,NA,NA,AI,W,IMNAHA,2
665956,16,2025-04-18,32W,F,SFSALM,N:A,25-70263,MY2025,227,U,JV,0.564,NA,NA,NA,AI,W,SALMON,NA
666352,19,2025-05-09,32W,F,GRROND,2:0,25-70659,MY2025,185,U,JV,0.812,NA,NA,NA,AI,W,GRROND,2
666343,19,2025-05-09,32W,F,MFSALM,3:0,25-70650,MY2025,209,U,JV,0.991,NA,NA,NA,AI,W,SALMON,3
666681,22,2025-05-29,32W,M,UPSALM,2:0,25-70988,MY2025,155,U,JV,0.784,NA,NA,NA,AI,W,SALMON,2
666193,19,2025-05-05,32W,F,SFCLWR,2:0,25-70500,MY2025,172,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,2
666252,19,2025-05-07,32W,M,SFCLWR,3:0,25-70559,MY2025,215,U,JV,0.993,NA,NA,NA,AI,W,CLRWTR,3
666342,19,2025-05-09,32W,F,UPSALM,1:0,25-70649,MY2025,160,U,JV,0.759,NA,NA,NA,AI,W,SALMON,1
666098,18,2025-05-01,32W,F,UPCLWR,3:0,25-70405,MY2025,175,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,3
666314,19,2025-05-08,32W,M,UPCLWR,3:0,25-70621,MY2025,176,U,JV,0.989,NA,NA,NA,AI,W,CLRWTR,3
666315,19,2025-05-08,32W,F,LOSALM,2:0,25-70622,MY2025,149,U,JV,0.416,NA,NA,NA,AI,W,SALMON,2
666308,19,2025-05-08,32W,F,GRROND,2:0,25-70615,MY2025,223,U,JV,0.926,NA,NA,NA,AI,W,GRROND,2
666525,20,2025-05-15,32W,F,GRROND,3:0,25-70832,MY2025,187,U,JV,0.541,NA,NA,NA,AI,W,GRROND,3
666646,22,2025-05-27,32W,F,GRROND,1:0,25-70953,MY2025,185,U,JV,0.938,NA,NA,NA,AI,W,GRROND,1
666347,19,2025-05-09,32W,M,GRROND,3:0,25-70654,MY2025,180,U,JV,0.542,NA,NA,NA,AI,W,GRROND,3
666684,22,2025-05-29,32W,F,GRROND,2:0,25-70991,MY2025,163,U,JV,0.954,NA,NA,NA,AI,W,GRROND,2
665893,16,2025-04-15,32W,F,UPCLWR,3:0,25-70200,MY2025,164,U,JV,0.98,NA,NA,NA,AI,W,CLRWTR,3
666131,18,2025-05-02,32W,F,GRROND,2:0,25-70438,MY2025,147,U,JV,0.983,NA,NA,NA,AI,W,GRROND,2
665797,15,2025-04-08,32W,F,SFCLWR,2:0,25-70103,MY2025,221,U,JV,0.997,NA,NA,NA,AI,W,CLRWTR,2
665896,16,2025-04-15,32W,F,IMNAHA,2:0,25-70203,MY2025,231,U,JV,0.776,NA,NA,NA,AI,W,IMNAHA,2
665907,16,2025-04-16,32W,F,UPCLWR,3:0,25-70214,MY2025,187,U,JV,0.991,NA,NA,NA,AI,W,CLRWTR,3
666356,20,2025-05-12,32W,F,MFSALM,2:0,25-70663,MY2025,165,U,JV,0.999,NA,NA,NA,AI,W,SALMON,2
666359,20,2025-05-12,32W,F,UPCLWR,2:0,25-70666,MY2025,161,U,JV,0.983,NA,NA,NA,AI,W,CLRWTR,2
666302,19,2025-05-08,32W,F,GRROND,2:0,25-70609,MY2025,232,U,JV,0.922,NA,NA,NA,AI,W,GRROND,2
666191,19,2025-05-05,32W,F,UPSALM,3:0,25-70498,MY2025,184,U,JV,0.52,NA,NA,NA,AI,W,SALMON,3
666116,18,2025-05-01,32W,F,GRROND,4:0,25-70423,MY2025,205,U,JV,0.787,NA,NA,NA,AI,W,GRROND,4
666249,19,2025-05-07,32W,F,SFSALM,N:A,25-70556,MY2025,203,U,JV,0.466,NA,NA,NA,AI,W,SALMON,NA
666215,19,2025-05-05,32W,M,SFCLWR,2:0,25-70522,MY2025,160,U,JV,0.925,NA,NA,NA,AI,W,CLRWTR,2
666465,20,2025-05-13,32W,F,GRROND,1:0,25-70772,MY2025,178,U,JV,0.368,NA,NA,NA,AI,W,GRROND,1
666189,19,2025-05-05,32W,F,LSNAKE,4:0,25-70496,MY2025,175,U,JV,0.541,NA,NA,NA,AI,W,LSNAKE,4
665891,16,2025-04-15,32W,F,IMNAHA,2:0,25-70198,MY2025,213,U,JV,0.753,NA,NA,NA,AI,W,IMNAHA,2
666471,20,2025-05-13,32W,M,GRROND,NA,25-70778,MY2025,189,U,JV,0.348,NA,NA,NA,AI,W,GRROND,NA
666253,19,2025-05-07,32W,F,SFCLWR,2:0,25-70560,MY2025,161,U,JV,0.478,NA,NA,NA,AI,W,CLRWTR,2
666017,17,2025-04-24,32W,M,UPCLWR,3:0,25-70324,MY2025,184,U,JV,0.893,NA,NA,NA,AI,W,CLRWTR,3
666633,22,2025-05-26,32W,M,GRROND,2:0,25-70940,MY2025,188,U,JV,0.711,NA,NA,NA,AI,W,GRROND,2
665796,15,2025-04-08,32W,F,IMNAHA,3:0,25-70102,MY2025,209,U,JV,0.986,NA,NA,NA,AI,W,IMNAHA,3
666383,20,2025-05-12,32W,F,UPSALM,2:0,25-70690,MY2025,165,U,JV,0.399,NA,NA,NA,AI,W,SALMON,2
666117,18,2025-05-01,32W,F,SFSALM,N:A,25-70424,MY2025,178,U,JV,0.782,NA,NA,NA,AI,W,SALMON,NA
666565,21,2025-05-19,32W,F,GRROND,3:0,25-70872,MY2025,205,U,JV,0.612,NA,NA,NA,AI,W,GRROND,3
666537,21,2025-05-19,32W,M,UPSALM,2:0,25-70844,MY2025,173,U,JV,0.654,NA,NA,NA,AI,W,SALMON,2
665754,14,2025-04-02,32W,F,UPCLWR,3:0,25-70060,MY2025,185,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,3
666373,20,2025-05-12,32H,F,SFCLWR,2:0,25-70680,MY2025,190,H,JV,0.845,NA,NA,NA,AI,HNC,CLRWTR,2
666544,21,2025-05-19,32W,M,MFSALM,2:0,25-70851,MY2025,166,U,JV,0.532,NA,NA,NA,AI,W,SALMON,2
666102,18,2025-05-01,32W,F,UPCLWR,2:0,25-70409,MY2025,143,U,JV,0.931,NA,NA,NA,AI,W,CLRWTR,2
666199,19,2025-05-05,32W,F,UPCLWR,3:0,25-70506,MY2025,176,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,3
665766,14,2025-04-02,32W,M,GRROND,2:0,25-70072,MY2025,193,U,JV,0.486,NA,NA,NA,AI,W,GRROND,2
666267,19,2025-05-07,32W,M,GRROND,2:0,25-70574,MY2025,163,U,JV,0.493,NA,NA,NA,AI,W,GRROND,2
666231,19,2025-05-06,32W,M,LOSALM,2:0,25-70538,MY2025,193,U,JV,0.527,NA,NA,NA,AI,W,SALMON,2
666269,19,2025-05-07,32W,F,GRROND,2:0,25-70576,MY2025,186,U,JV,0.514,NA,NA,NA,AI,W,GRROND,2
666260,19,2025-05-07,32W,M,GRROND,1:0,25-70567,MY2025,139,U,JV,0.934,NA,NA,NA,AI,W,GRROND,1
666460,20,2025-05-13,32W,F,SFSALM,3:0,25-70767,MY2025,175,U,JV,0.999,NA,NA,NA,AI,W,SALMON,3
665997,17,2025-04-22,32W,F,LOSALM,3:0,25-70304,MY2025,167,U,JV,0.724,NA,NA,NA,AI,W,SALMON,3
666687,22,2025-05-29,32W,M,IMNAHA,2:0,25-70994,MY2025,178,U,JV,0.99,NA,NA,NA,AI,W,IMNAHA,2
665781,14,2025-04-03,32W,F,SFCLWR,3:0,25-70087,MY2025,174,U,JV,0.741,NA,NA,NA,AI,W,CLRWTR,3
666298,19,2025-05-08,32W,M,UPSALM,2:0,25-70605,MY2025,162,U,JV,0.935,NA,NA,NA,AI,W,SALMON,2
666673,22,2025-05-29,32W,F,MFSALM,3:0,25-70980,MY2025,220,U,JV,0.449,NA,NA,NA,AI,W,SALMON,3
666676,22,2025-05-29,32W,F,GRROND,2:0,25-70983,MY2025,235,U,JV,0.897,NA,NA,NA,AI,W,GRROND,2
665901,16,2025-04-15,32W,M,SFCLWR,2:0,25-70208,MY2025,189,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,2
666365,20,2025-05-12,32W,M,GRROND,2:0,25-70672,MY2025,206,U,JV,0.95,NA,NA,NA,AI,W,GRROND,2
666399,20,2025-05-12,32W,F,SFCLWR,3:0,25-70706,MY2025,174,U,JV,0.99,NA,NA,NA,AI,W,CLRWTR,3
666433,20,2025-05-12,32W,M,SFSALM,2:0,25-70740,MY2025,161,U,JV,0.617,NA,NA,NA,AI,W,SALMON,2
666330,19,2025-05-09,32W,F,SFSALM,3:0,25-70637,MY2025,183,U,JV,0.42,NA,NA,NA,AI,W,SALMON,3
666344,19,2025-05-09,32W,F,UPCLWR,3:0,25-70651,MY2025,166,U,JV,0.392,NA,NA,NA,AI,W,CLRWTR,3
666035,17,2025-04-25,32W,F,SFSALM,3:0,25-70342,MY2025,173,U,JV,0.316,NA,NA,NA,AI,W,SALMON,3
666042,17,2025-04-25,32W,M,SFCLWR,2:0,25-70349,MY2025,164,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,2
666094,18,2025-04-30,32W,F,LSNAKE,2:0,25-70401,MY2025,185,U,JV,0.465,NA,NA,NA,AI,W,LSNAKE,2
666418,20,2025-05-12,32W,F,SFCLWR,1:0,25-70725,MY2025,169,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,1
666346,19,2025-05-09,32W,M,SFCLWR,2:0,25-70653,MY2025,169,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,2
666716,23,2025-06-02,32H,M,SFCLWR,N:A,25-71023,MY2025,188,H,JV,0.953,NA,NA,NA,AI,HNC,CLRWTR,NA
666702,22,2025-05-30,32W,F,GRROND,2:0,25-71009,MY2025,183,U,JV,0.87,NA,NA,NA,AI,W,GRROND,2
666281,19,2025-05-07,32W,F,MFSALM,2:0,25-70588,MY2025,178,U,JV,0.992,NA,NA,NA,AI,W,SALMON,2
666240,19,2025-05-06,32W,F,UPSALM,4:0,25-70547,MY2025,202,U,JV,0.463,NA,NA,NA,AI,W,SALMON,4
665718,13,2025-03-28,32W,M,GRROND,3:0,25-70024,MY2025,239,U,JV,0.996,NA,NA,NA,AI,W,GRROND,3
666043,17,2025-04-25,32H,M,SFCLWR,2:0,25-70350,MY2025,182,H,JV,0.999,NA,NA,NA,AI,HNC,CLRWTR,2
665882,16,2025-04-15,32W,F,SFCLWR,2:0,25-70189,MY2025,152,U,JV,0.997,NA,NA,NA,AI,W,CLRWTR,2
666416,20,2025-05-12,32W,F,UPSALM,2:0,25-70723,MY2025,182,U,JV,0.496,NA,NA,NA,AI,W,SALMON,2
665807,15,2025-04-08,32W,F,SFCLWR,2:0,25-70113,MY2025,182,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,2
666426,20,2025-05-12,32W,M,LSNAKE,2:0,25-70733,MY2025,177,U,JV,0.443,NA,NA,NA,AI,W,LSNAKE,2
666666,22,2025-05-29,32W,F,UPSALM,2:0,25-70973,MY2025,172,U,JV,0.385,NA,NA,NA,AI,W,SALMON,2
666552,21,2025-05-19,32W,M,IMNAHA,2:0,25-70859,MY2025,178,U,JV,0.82,NA,NA,NA,AI,W,IMNAHA,2
665979,17,2025-04-21,32W,M,SFCLWR,2:0,25-70286,MY2025,151,U,JV,0.94,NA,NA,NA,AI,W,CLRWTR,2
665963,16,2025-04-18,32W,F,UPCLWR,3:0,25-70270,MY2025,166,U,JV,0.515,NA,NA,NA,AI,W,CLRWTR,3
665964,16,2025-04-18,32W,F,MFSALM,3:0,25-70271,MY2025,191,U,JV,0.998,NA,NA,NA,AI,W,SALMON,3
666065,18,2025-04-29,32W,F,UPCLWR,2:0,25-70372,MY2025,190,U,JV,0.807,NA,NA,NA,AI,W,CLRWTR,2
666638,22,2025-05-26,32W,M,UPSALM,1:0,25-70945,MY2025,162,U,JV,0.412,NA,NA,NA,AI,W,SALMON,1
665809,15,2025-04-08,32W,M,SFCLWR,2:0,25-70115,MY2025,147,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,2
666351,19,2025-05-09,32W,F,MFSALM,3:0,25-70658,MY2025,190,U,JV,0.982,NA,NA,NA,AI,W,SALMON,3
666691,22,2025-05-29,32W,M,LSNAKE,1:0,25-70998,MY2025,156,U,JV,0.626,NA,NA,NA,AI,W,LSNAKE,1
666752,26,2025-06-27,32W,F,UPSALM,2:0,25-71059,MY2025,208,U,JV,0.886,NA,NA,NA,AI,W,SALMON,2
666250,19,2025-05-07,32W,F,UPSALM,1:0,25-70557,MY2025,127,U,JV,0.722,NA,NA,NA,AI,W,SALMON,1
666175,18,2025-05-02,32W,F,SFCLWR,N:A,25-70482,MY2025,183,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,NA
665898,16,2025-04-15,32W,F,SFCLWR,2:0,25-70205,MY2025,163,U,JV,0.998,NA,NA,NA,AI,W,CLRWTR,2
666322,19,2025-05-08,32W,F,IMNAHA,2:0,25-70629,MY2025,169,U,JV,0.433,NA,NA,NA,AI,W,IMNAHA,2
666458,20,2025-05-13,32W,M,UPCLWR,2:0,25-70765,MY2025,217,U,JV,0.616,NA,NA,NA,AI,W,CLRWTR,2
665982,17,2025-04-21,32W,F,UPCLWR,4:0,25-70289,MY2025,177,U,JV,0.972,NA,NA,NA,AI,W,CLRWTR,4
666618,21,2025-05-23,32W,M,UPSALM,1:0,25-70925,MY2025,158,U,JV,0.637,NA,NA,NA,AI,W,SALMON,1
665949,16,2025-04-18,32W,F,UPSALM,2:0,25-70256,MY2025,162,U,JV,0.559,NA,NA,NA,AI,W,SALMON,2
666615,21,2025-05-23,32W,F,LSNAKE,2:0,25-70922,MY2025,191,U,JV,0.818,NA,NA,NA,AI,W,LSNAKE,2
666701,22,2025-05-30,32W,M,SFCLWR,2:0,25-71008,MY2025,154,U,JV,0.593,NA,NA,NA,AI,W,CLRWTR,2
666680,22,2025-05-29,32W,F,UPCLWR,3:0,25-70987,MY2025,187,U,JV,0.819,NA,NA,NA,AI,W,CLRWTR,3
666192,19,2025-05-05,32W,F,SFSALM,3:0,25-70499,MY2025,166,U,JV,0.999,NA,NA,NA,AI,W,SALMON,3
666733,24,2025-06-10,32W,F,GRROND,3:0,25-71040,MY2025,193,U,JV,0.847,NA,NA,NA,AI,W,GRROND,3
666556,21,2025-05-19,32H,F,UPSALM,1:0,25-70863,MY2025,147,H,JV,0.557,NA,NA,NA,AI,HNC,SALMON,1
666130,18,2025-05-02,32W,M,UPCLWR,2:0,25-70437,MY2025,168,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,2
666167,18,2025-05-02,32W,F,SFCLWR,1:0,25-70474,MY2025,159,U,JV,0.984,NA,NA,NA,AI,W,CLRWTR,1
666562,21,2025-05-19,32W,F,GRROND,3:0,25-70869,MY2025,180,U,JV,0.934,NA,NA,NA,AI,W,GRROND,3
665757,14,2025-04-02,32W,M,GRROND,2:0,25-70063,MY2025,300,U,JV,0.616,NA,NA,NA,AI,W,GRROND,2
666746,24,2025-06-13,32W,F,GRROND,1:0,25-71053,MY2025,186,U,JV,0.983,NA,NA,NA,AI,W,GRROND,1
666243,19,2025-05-06,32W,F,SFSALM,2:0,25-70550,MY2025,185,U,JV,0.999,NA,NA,NA,AI,W,SALMON,2
666332,19,2025-05-09,32W,M,MFSALM,3:0,25-70639,MY2025,189,U,JV,0.999,NA,NA,NA,AI,W,SALMON,3
666434,20,2025-05-12,32W,F,MFSALM,3:0,25-70741,MY2025,182,U,JV,0.999,NA,NA,NA,AI,W,SALMON,3
666635,22,2025-05-26,32W,F,IMNAHA,2:0,25-70942,MY2025,162,U,JV,0.482,NA,NA,NA,AI,W,IMNAHA,2
665981,17,2025-04-21,32W,M,SFSALM,2:0,25-70288,MY2025,183,U,JV,0.999,NA,NA,NA,AI,W,SALMON,2
666707,22,2025-05-30,32W,F,GRROND,2:0,25-71014,MY2025,190,U,JV,0.513,NA,NA,NA,AI,W,GRROND,2
666431,20,2025-05-12,32W,F,UPSALM,2:0,25-70738,MY2025,178,U,JV,0.947,NA,NA,NA,AI,W,SALMON,2
666607,21,2025-05-22,32W,F,GRROND,2:0,25-70914,MY2025,174,U,JV,0.976,NA,NA,NA,AI,W,GRROND,2
666626,21,2025-05-23,32W,F,MFSALM,3:0,25-70933,MY2025,191,U,JV,0.999,NA,NA,NA,AI,W,SALMON,3
666435,20,2025-05-12,32W,M,UPSALM,3:0,25-70742,MY2025,183,U,JV,0.508,NA,NA,NA,AI,W,SALMON,3
666316,19,2025-05-08,32W,M,UPSALM,2:0,25-70623,MY2025,210,U,JV,0.875,NA,NA,NA,AI,W,SALMON,2
665788,14,2025-04-04,32W,F,UPCLWR,2:0,25-70094,MY2025,169,U,JV,0.958,NA,NA,NA,AI,W,CLRWTR,2
666624,21,2025-05-23,32W,F,GRROND,2:0,25-70931,MY2025,179,U,JV,0.508,NA,NA,NA,AI,W,GRROND,2
666693,22,2025-05-29,32W,F,LSNAKE,2:0,25-71000,MY2025,174,U,JV,0.477,NA,NA,NA,AI,W,LSNAKE,2
666599,21,2025-05-21,32W,F,GRROND,2:0,25-70906,MY2025,188,U,JV,0.986,NA,NA,NA,AI,W,GRROND,2
666014,17,2025-04-24,32W,M,IMNAHA,2:0,25-70321,MY2025,181,U,JV,0.599,NA,NA,NA,AI,W,IMNAHA,2
666584,21,2025-05-21,32W,F,UPSALM,2:0,25-70891,MY2025,164,U,JV,0.766,NA,NA,NA,AI,W,SALMON,2
666247,19,2025-05-07,32W,F,SFSALM,3:0,25-70554,MY2025,187,U,JV,0.999,NA,NA,NA,AI,W,SALMON,3
666049,18,2025-04-28,32W,F,MFSALM,3:0,25-70356,MY2025,190,U,JV,0.997,NA,NA,NA,AI,W,SALMON,3
666468,20,2025-05-13,32W,F,LOSALM,2:0,25-70775,MY2025,153,U,JV,0.636,NA,NA,NA,AI,W,SALMON,2
666545,21,2025-05-19,32W,F,UPSALM,2:0,25-70852,MY2025,188,U,JV,0.538,NA,NA,NA,AI,W,SALMON,2
666109,18,2025-05-01,32W,F,LSNAKE,2:0,25-70416,MY2025,205,U,JV,0.547,NA,NA,NA,AI,W,LSNAKE,2
666120,18,2025-05-01,32W,F,SFCLWR,1:0,25-70427,MY2025,145,U,JV,0.986,NA,NA,NA,AI,W,CLRWTR,1
666677,22,2025-05-29,32W,M,UPSALM,1:0,25-70984,MY2025,167,U,JV,0.479,NA,NA,NA,AI,W,SALMON,1
666675,22,2025-05-29,32W,F,UPSALM,2:0,25-70982,MY2025,156,U,JV,0.964,NA,NA,NA,AI,W,SALMON,2
666408,20,2025-05-12,32W,F,SFCLWR,2:0,25-70715,MY2025,175,U,JV,0.988,NA,NA,NA,AI,W,CLRWTR,2
666642,22,2025-05-26,32W,F,LSNAKE,2:0,25-70949,MY2025,169,U,JV,0.754,NA,NA,NA,AI,W,LSNAKE,2
666718,23,2025-06-02,32W,F,UPSALM,2:0,25-71025,MY2025,220,U,JV,0.307,NA,NA,NA,AI,W,SALMON,2
666104,18,2025-05-01,32W,M,SFCLWR,2:0,25-70411,MY2025,141,U,JV,0.992,NA,NA,NA,AI,W,CLRWTR,2
666029,17,2025-04-25,32W,F,UPCLWR,2:0,25-70336,MY2025,155,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,2
665968,16,2025-04-18,32W,F,LOCLWR,3:0,25-70275,MY2025,169,U,JV,0.548,NA,NA,NA,AI,W,CLRWTR,3
666590,21,2025-05-21,32W,M,GRROND,3:0,25-70897,MY2025,181,U,JV,0.971,NA,NA,NA,AI,W,GRROND,3
666743,24,2025-06-12,32W,M,LSNAKE,1:0,25-71050,MY2025,160,U,JV,0.472,NA,NA,NA,AI,W,LSNAKE,1
665994,17,2025-04-22,32W,F,GRROND,2:0,25-70301,MY2025,172,U,JV,0.871,NA,NA,NA,AI,W,GRROND,2
666305,19,2025-05-08,32W,F,SFSALM,3:0,25-70612,MY2025,203,U,JV,0.999,NA,NA,NA,AI,W,SALMON,3
665978,17,2025-04-21,32W,M,SFSALM,3:0,25-70285,MY2025,188,U,JV,0.812,NA,NA,NA,AI,W,SALMON,3
665953,16,2025-04-18,32W,F,GRROND,2:0,25-70260,MY2025,142,U,JV,0.512,NA,NA,NA,AI,W,GRROND,2
665976,17,2025-04-21,32W,F,LSNAKE,2:0,25-70283,MY2025,185,U,JV,0.497,NA,NA,NA,AI,W,LSNAKE,2
666312,19,2025-05-08,32W,F,SFSALM,2:0,25-70619,MY2025,175,U,JV,0.999,NA,NA,NA,AI,W,SALMON,2
666282,19,2025-05-07,32W,F,GRROND,2:0,25-70589,MY2025,165,U,JV,0.99,NA,NA,NA,AI,W,GRROND,2
666422,20,2025-05-12,32W,F,SFCLWR,2:0,25-70729,MY2025,168,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,2
666480,20,2025-05-13,32W,F,LSNAKE,2:0,25-70787,MY2025,169,U,JV,0.378,NA,NA,NA,AI,W,LSNAKE,2
666513,20,2025-05-15,32W,F,GRROND,2:0,25-70820,MY2025,190,U,JV,0.688,NA,NA,NA,AI,W,GRROND,2
665955,16,2025-04-18,32W,F,UPSALM,2:0,25-70262,MY2025,187,U,JV,0.395,NA,NA,NA,AI,W,SALMON,2
666582,21,2025-05-20,32W,F,LSNAKE,1:0,25-70889,MY2025,178,U,JV,0.633,NA,NA,NA,AI,W,LSNAKE,1
666533,20,2025-05-16,32W,M,IMNAHA,2:0,25-70840,MY2025,156,U,JV,0.799,NA,NA,NA,AI,W,IMNAHA,2
666671,22,2025-05-29,32W,F,GRROND,2:0,25-70978,MY2025,207,U,JV,0.489,NA,NA,NA,AI,W,GRROND,2
666333,19,2025-05-09,32W,F,UPSALM,2:0,25-70640,MY2025,176,U,JV,0.937,NA,NA,NA,AI,W,SALMON,2
666616,21,2025-05-23,32W,F,LSNAKE,2:0,25-70923,MY2025,159,U,JV,0.584,NA,NA,NA,AI,W,LSNAKE,2
666734,24,2025-06-11,32W,M,SFCLWR,1:0,25-71041,MY2025,174,U,JV,0.87,NA,NA,NA,AI,W,CLRWTR,1
666540,21,2025-05-19,32W,F,UPSALM,2:0,25-70847,MY2025,183,U,JV,0.958,NA,NA,NA,AI,W,SALMON,2
666360,20,2025-05-12,32W,M,UPSALM,2:0,25-70667,MY2025,176,U,JV,0.774,NA,NA,NA,AI,W,SALMON,2
666387,20,2025-05-12,32W,M,LSNAKE,2:0,25-70694,MY2025,181,U,JV,0.387,NA,NA,NA,AI,W,LSNAKE,2
665991,17,2025-04-22,32W,F,LOCLWR,3:0,25-70298,MY2025,198,U,JV,0.551,NA,NA,NA,AI,W,CLRWTR,3
666696,22,2025-05-30,32W,F,LSNAKE,2:0,25-71003,MY2025,152,U,JV,0.53,NA,NA,NA,AI,W,LSNAKE,2
666368,20,2025-05-12,32W,F,UPSALM,2:0,25-70675,MY2025,205,U,JV,0.929,NA,NA,NA,AI,W,SALMON,2
666198,19,2025-05-05,32W,F,UPSALM,2:0,25-70505,MY2025,170,U,JV,0.992,NA,NA,NA,AI,W,SALMON,2
666233,19,2025-05-06,32W,F,GRROND,3:0,25-70540,MY2025,199,U,JV,0.572,NA,NA,NA,AI,W,GRROND,3
666317,19,2025-05-08,32W,F,MFSALM,3:0,25-70624,MY2025,178,U,JV,0.867,NA,NA,NA,AI,W,SALMON,3
666486,20,2025-05-13,32W,M,UPSALM,2:0,25-70793,MY2025,186,U,JV,0.832,NA,NA,NA,AI,W,SALMON,2
666105,18,2025-05-01,32W,F,SFCLWR,2:0,25-70412,MY2025,146,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,2
666472,20,2025-05-13,32W,M,GRROND,2:0,25-70779,MY2025,199,U,JV,0.674,NA,NA,NA,AI,W,GRROND,2
665988,17,2025-04-22,32W,F,SFCLWR,2:0,25-70295,MY2025,198,U,JV,0.984,NA,NA,NA,AI,W,CLRWTR,2
665996,17,2025-04-22,32W,F,LSNAKE,2:0,25-70303,MY2025,180,U,JV,0.454,NA,NA,NA,AI,W,LSNAKE,2
666450,20,2025-05-13,32W,M,GRROND,2:0,25-70757,MY2025,207,U,JV,0.786,NA,NA,NA,AI,W,GRROND,2
666057,18,2025-04-29,32W,F,UPSALM,2:0,25-70364,MY2025,183,U,JV,0.982,NA,NA,NA,AI,W,SALMON,2
665965,16,2025-04-18,32W,M,SFCLWR,2:0,25-70272,MY2025,197,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,2
666522,20,2025-05-15,32W,F,UPSALM,1:0,25-70829,MY2025,147,U,JV,0.699,NA,NA,NA,AI,W,SALMON,1
666656,22,2025-05-27,32W,M,LOSALM,1:0,25-70963,MY2025,185,U,JV,0.62,NA,NA,NA,AI,W,SALMON,1
666258,19,2025-05-07,32W,M,IMNAHA,2:0,25-70565,MY2025,176,U,JV,0.813,NA,NA,NA,AI,W,IMNAHA,2
666710,23,2025-06-02,32W,F,GRROND,4:0,25-71017,MY2025,198,U,JV,0.743,NA,NA,NA,AI,W,GRROND,4
666203,19,2025-05-05,32W,F,UPCLWR,3:0,25-70510,MY2025,190,U,JV,0.985,NA,NA,NA,AI,W,CLRWTR,3
666287,19,2025-05-07,32W,F,GRROND,3:0,25-70594,MY2025,185,U,JV,0.492,NA,NA,NA,AI,W,GRROND,3
666568,21,2025-05-19,32W,F,SFCLWR,1:0,25-70875,MY2025,180,U,JV,0.972,NA,NA,NA,AI,W,CLRWTR,1
666554,21,2025-05-19,32H,M,GRROND,2:0,25-70861,MY2025,155,H,JV,0.501,NA,NA,NA,AI,HNC,GRROND,2
666551,21,2025-05-19,32W,M,LSNAKE,2:0,25-70858,MY2025,153,U,JV,0.575,NA,NA,NA,AI,W,LSNAKE,2
666293,19,2025-05-08,32W,F,GRROND,2:0,25-70600,MY2025,160,U,JV,0.442,NA,NA,NA,AI,W,GRROND,2
666627,21,2025-05-23,32W,F,LSNAKE,1:0,25-70934,MY2025,177,U,JV,0.881,NA,NA,NA,AI,W,LSNAKE,1
666625,21,2025-05-23,32W,M,GRROND,2:0,25-70932,MY2025,149,U,JV,0.894,NA,NA,NA,AI,W,GRROND,2
665959,16,2025-04-18,32W,F,UPCLWR,2:0,25-70266,MY2025,174,U,JV,0.424,NA,NA,NA,AI,W,CLRWTR,2
666262,19,2025-05-07,32W,F,LOCLWR,3:0,25-70569,MY2025,174,U,JV,0.479,NA,NA,NA,AI,W,CLRWTR,3
666648,22,2025-05-27,32W,F,SFSALM,3:0,25-70955,MY2025,202,U,JV,0.543,NA,NA,NA,AI,W,SALMON,3
666649,22,2025-05-27,32W,F,IMNAHA,N:A,25-70956,MY2025,185,U,JV,0.725,NA,NA,NA,AI,W,IMNAHA,NA
666392,20,2025-05-12,32W,F,UPCLWR,3:0,25-70699,MY2025,200,U,JV,0.995,NA,NA,NA,AI,W,CLRWTR,3
666374,20,2025-05-12,32W,M,MFSALM,2:0,25-70681,MY2025,175,U,JV,0.995,NA,NA,NA,AI,W,SALMON,2
666741,24,2025-06-12,32W,F,IMNAHA,2:0,25-71048,MY2025,183,U,JV,0.596,NA,NA,NA,AI,W,IMNAHA,2
666478,20,2025-05-13,32W,M,UPSALM,2:0,25-70785,MY2025,180,U,JV,0.794,NA,NA,NA,AI,W,SALMON,2
665758,14,2025-04-02,32W,M,LSNAKE,2:0,25-70064,MY2025,139,U,JV,0.877,NA,NA,NA,AI,W,LSNAKE,2
