Site,DateTime,Season,HourlySpill,HourlyFlow,PHMin,DailySpillCap,GasCapTarget,PerfSpillTarget,PerfSpillHours,HourlyTDG_TR,12HrAvgTDG_TR,TDGStnd_TR,Comments
LMN,4/25/2025 15:00,Spring    ,42.9,55.9,12,103,43.9,,0,116.6,118,125,Spill below target levels (1900 hour) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/25/2025 16:00,Spring    ,44.8,57.7,12,103,45.7,,0,116.5,118,125,Spill below target levels (1900 hour) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/25/2025 17:00,Spring    ,46.2,59.1,12,103,47.1,,0,116.7,118,125,Spill below target levels (1900 hour) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/25/2025 18:00,Spring    ,46,59,12,103,47,,0,116.8,118,125,Spill below target levels (1900 hour) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/25/2025 19:00,Spring    ,17.7,47.6,12,103,35.6,,0,118.7,118,125,Spill below target levels (1900 hour) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/25/2025 20:00,Spring    ,39.1,53.8,12,103,41.8,,0,117.2,118,125,Spill below target levels (1900 hour) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/25/2025 21:00,Spring    ,38.4,52.5,12,103,40.5,,0,117.1,118,125,Spill below target levels (1900 hour) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/25/2025 22:00,Spring    ,45.8,58.7,12,103,46.7,,0,116.6,118,125,Spill below target levels (1900 hour) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/25/2025 23:00,Spring    ,46,58.9,12,103,46.9,,0,116.6,118,125,Spill below target levels (1900 hour) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/26/2025 0:00,Spring    ,45.9,58.8,12,103,46.8,,0,116.5,118,125,Spill below target levels (1900 and 2100 hours) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/26/2025 1:00,Spring    ,46.1,59,12,103,47,,0,116.5,118,125,Spill below target levels (1900 and 2100 hours) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/26/2025 2:00,Spring    ,46,58.9,12,103,46.9,,0,116.6,118,125,Spill below target levels (1900 and 2100 hours) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/26/2025 3:00,Spring    ,46,58.9,12,103,46.9,,0,116.4,118,125,Spill below target levels (1900 and 2100 hours) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/26/2025 4:00,Spring    ,45.9,59,12,103,47,,0,116.6,118,125,Spill below target levels (1900 and 2100 hours) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/26/2025 5:00,Spring    ,46.1,59.1,12,103,47.1,,0,116.7,118,125,Spill below target levels (1900 and 2100 hours) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/26/2025 6:00,Spring    ,46.1,59.1,12,103,47.1,,0,116.7,118,125,Spill below target levels (1900 and 2100 hours) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/26/2025 7:00,Spring    ,46.1,59,12,103,47,,0,117,118,125,Spill below target levels (1900 and 2100 hours) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/26/2025 8:00,Spring    ,46,59,12,103,47,,0,116.8,118,125,Spill below target levels (1900 and 2100 hours) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/26/2025 9:00,Spring    ,46,59.1,12,103,47.1,,0,116.8,118,125,Spill below target levels (1900 and 2100 hours) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/26/2025 10:00,Spring    ,46.1,59,12,103,47,,0,116.8,118,125,Spill below target levels (1900 and 2100 hours) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/26/2025 11:00,Spring    ,46.2,59.2,12,103,47.2,,0,116.9,118,125,Spill below target levels (1900 and 2100 hours) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/26/2025 12:00,Spring    ,46.1,59.2,12,103,47.2,,0,117.1,118,125,Spill below target levels (1900 and 2100 hours) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/26/2025 13:00,Spring    ,46.7,59.6,12,103,47.6,,0,116.9,118,125,Spill below target levels (1900 and 2100 hours) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/26/2025 14:00,Spring    ,51.1,64.1,12,103,52.1,,0,117.8,118,125,Spill below target levels (1900 and 2100 hours) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/26/2025 15:00,Spring    ,51.1,64.1,12,103,52.1,,0,117.9,118,125,Spill below target levels (1900 and 2100 hours) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/26/2025 16:00,Spring    ,51.1,64.2,12,103,52.2,,0,117.8,118,125,Spill below target levels (1900 and 2100 hours) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/26/2025 17:00,Spring    ,51.1,64.1,12,103,52.1,,0,117.8,118,125,Spill below target levels (1900 and 2100 hours) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/26/2025 18:00,Spring    ,51.1,64.1,12,103,52.1,,0,117.7,118,125,Spill below target levels (1900 and 2100 hours) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/26/2025 19:00,Spring    ,26.6,50.9,12,103,38.9,,0,118.1,118,125,Spill below target levels (1900 and 2100 hours) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/26/2025 20:00,Spring    ,45.3,62.4,12,103,50.4,,0,117.9,118,125,Spill below target levels (1900 and 2100 hours) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/26/2025 21:00,Spring    ,35.8,56.7,12,103,44.7,,0,117.6,118,125,Spill below target levels (1900 and 2100 hours) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/26/2025 22:00,Spring    ,51,64.4,12,103,52.4,,0,117.6,118,125,Spill below target levels (1900 and 2100 hours) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/26/2025 23:00,Spring    ,50.8,64.1,12,103,52.1,,0,117.7,118,125,Spill below target levels (1900 and 2100 hours) due to increased powerhouse loading for fish transportation barge loading;
LMN,4/27/2025 0:00,Spring    ,50.8,64.3,12,103,52.3,,0,118.1,117,125,Sudden decrease in flows and spill (1800-1900 hours) for fish transportation barge loading;
LMN,4/27/2025 1:00,Spring    ,46.6,60.1,12,103,48.1,,0,117,117,125,Sudden decrease in flows and spill (1800-1900 hours) for fish transportation barge loading;
LMN,4/27/2025 2:00,Spring    ,45.9,59.3,12,103,47.3,,0,116.8,117,125,Sudden decrease in flows and spill (1800-1900 hours) for fish transportation barge loading;
LMN,4/27/2025 3:00,Spring    ,45.9,59.4,12,103,47.4,,0,116.5,117,125,Sudden decrease in flows and spill (1800-1900 hours) for fish transportation barge loading;
LMN,4/27/2025 4:00,Spring    ,45.9,59.4,12,103,47.4,,0,116.6,117,125,Sudden decrease in flows and spill (1800-1900 hours) for fish transportation barge loading;
LMN,4/27/2025 5:00,Spring    ,45.9,59.4,12,103,47.4,,0,116.6,117,125,Sudden decrease in flows and spill (1800-1900 hours) for fish transportation barge loading;
LMN,4/27/2025 6:00,Spring    ,46,59.5,12,103,47.5,,0,116.5,117,125,Sudden decrease in flows and spill (1800-1900 hours) for fish transportation barge loading;
LMN,4/27/2025 7:00,Spring    ,45.9,59.2,12,103,47.2,,0,116.6,117,125,Sudden decrease in flows and spill (1800-1900 hours) for fish transportation barge loading;
LMN,4/27/2025 8:00,Spring    ,45.9,59.3,12,103,47.3,,0,116.5,117,125,Sudden decrease in flows and spill (1800-1900 hours) for fish transportation barge loading;
LMN,4/27/2025 9:00,Spring    ,45.9,59.4,12,103,47.4,,0,116.7,117,125,Sudden decrease in flows and spill (1800-1900 hours) for fish transportation barge loading;
LMN,4/27/2025 10:00,Spring    ,46,59.5,12,103,47.5,,0,116.8,117,125,Sudden decrease in flows and spill (1800-1900 hours) for fish transportation barge loading;
LMN,4/27/2025 11:00,Spring    ,46.1,59.5,12,103,47.5,,0,116.9,117,125,Sudden decrease in flows and spill (1800-1900 hours) for fish transportation barge loading;
LMN,4/27/2025 12:00,Spring    ,46.1,59.6,12,103,47.6,,0,116.9,117,125,Sudden decrease in flows and spill (1800-1900 hours) for fish transportation barge loading;
LMN,4/27/2025 13:00,Spring    ,46.1,59.5,12,103,47.5,,0,117.5,117,125,Sudden decrease in flows and spill (1800-1900 hours) for fish transportation barge loading;
LMN,4/27/2025 14:00,Spring    ,46.3,59.8,12,103,47.8,,0,116.9,117,125,Sudden decrease in flows and spill (1800-1900 hours) for fish transportation barge loading;
LMN,4/27/2025 15:00,Spring    ,46.3,59.8,12,103,47.8,,0,116.8,117,125,Sudden decrease in flows and spill (1800-1900 hours) for fish transportation barge loading;
LMN,4/27/2025 16:00,Spring    ,46.3,59.6,12,103,47.6,,0,116.8,117,125,Sudden decrease in flows and spill (1800-1900 hours) for fish transportation barge loading;
LMN,4/27/2025 17:00,Spring    ,46.2,59.6,12,103,47.6,,0,116.8,117,125,Sudden decrease in flows and spill (1800-1900 hours) for fish transportation barge loading;
LMN,4/27/2025 18:00,Spring    ,17.6,31,12,103,19,,0,117.5,117,125,Sudden decrease in flows and spill (1800-1900 hours) for fish transportation barge loading;
LMN,4/27/2025 19:00,Spring    ,32.1,45.6,12,103,33.6,,0,116.7,117,125,Sudden decrease in flows and spill (1800-1900 hours) for fish transportation barge loading;
LMN,4/27/2025 20:00,Spring    ,46.1,59.4,12,103,47.4,,0,116.3,117,125,Sudden decrease in flows and spill (1800-1900 hours) for fish transportation barge loading;
LMN,4/27/2025 21:00,Spring    ,53.8,66.9,12,103,54.9,,0,116.8,117,125,Sudden decrease in flows and spill (1800-1900 hours) for fish transportation barge loading;
LMN,4/27/2025 22:00,Spring    ,54.6,67.7,12,103,55.7,,0,117.1,117,125,Sudden decrease in flows and spill (1800-1900 hours) for fish transportation barge loading;
LMN,4/27/2025 23:00,Spring    ,57,70,12,103,58,,0,117.2,117,125,Sudden decrease in flows and spill (1800-1900 hours) for fish transportation barge loading;
LMN,4/28/2025 0:00,Spring    ,57.3,70.3,12,103,58.3,,0,117.4,118,125,Sudden decrease in flows and spill (2000-2200 hours) for fish transportation barge loading;
LMN,4/28/2025 1:00,Spring    ,57,70.1,12,103,58.1,,0,117.4,118,125,Sudden decrease in flows and spill (2000-2200 hours) for fish transportation barge loading;
LMN,4/28/2025 2:00,Spring    ,56.9,70,12,103,58,,0,117.5,118,125,Sudden decrease in flows and spill (2000-2200 hours) for fish transportation barge loading;
LMN,4/28/2025 3:00,Spring    ,57,70.1,12,103,58.1,,0,117.6,118,125,Sudden decrease in flows and spill (2000-2200 hours) for fish transportation barge loading;
LMN,4/28/2025 4:00,Spring    ,57,70.2,12,103,58.2,,0,117.6,118,125,Sudden decrease in flows and spill (2000-2200 hours) for fish transportation barge loading;
LMN,4/28/2025 5:00,Spring    ,56.9,70.1,12,103,58.1,,0,117.7,118,125,Sudden decrease in flows and spill (2000-2200 hours) for fish transportation barge loading;
LMN,4/28/2025 6:00,Spring    ,55.1,68.3,12,103,56.3,,0,117.6,118,125,Sudden decrease in flows and spill (2000-2200 hours) for fish transportation barge loading;
LMN,4/28/2025 7:00,Spring    ,55.1,68.2,12,103,56.2,,0,117.6,118,125,Sudden decrease in flows and spill (2000-2200 hours) for fish transportation barge loading;
LMN,4/28/2025 8:00,Spring    ,55.1,68.1,12,103,56.1,,0,117.7,118,125,Sudden decrease in flows and spill (2000-2200 hours) for fish transportation barge loading;
LMN,4/28/2025 9:00,Spring    ,55.1,68.2,12,103,56.2,,0,117.6,118,125,Sudden decrease in flows and spill (2000-2200 hours) for fish transportation barge loading;
LMN,4/28/2025 10:00,Spring    ,55.3,68.4,12,103,56.4,,0,117.9,118,125,Sudden decrease in flows and spill (2000-2200 hours) for fish transportation barge loading;
LMN,4/28/2025 11:00,Spring    ,55.4,68.5,12,103,56.5,,0,118.1,118,125,Sudden decrease in flows and spill (2000-2200 hours) for fish transportation barge loading;
LMN,4/28/2025 12:00,Spring    ,55.3,68.4,12,103,56.4,,0,118,118,125,Sudden decrease in flows and spill (2000-2200 hours) for fish transportation barge loading;
LMN,4/28/2025 13:00,Spring    ,55.2,68.3,12,103,56.3,,0,118,118,125,Sudden decrease in flows and spill (2000-2200 hours) for fish transportation barge loading;
LMN,4/28/2025 14:00,Spring    ,55.4,68.4,12,103,56.4,,0,118,118,125,Sudden decrease in flows and spill (2000-2200 hours) for fish transportation barge loading;
LMN,4/28/2025 15:00,Spring    ,57,70,12,103,58,,0,117.7,118,125,Sudden decrease in flows and spill (2000-2200 hours) for fish transportation barge loading;
LMN,4/28/2025 16:00,Spring    ,57.1,70.1,12,103,58.1,,0,117.8,118,125,Sudden decrease in flows and spill (2000-2200 hours) for fish transportation barge loading;
LMN,4/28/2025 17:00,Spring    ,57.2,70.2,12,103,58.2,,0,117.6,118,125,Sudden decrease in flows and spill (2000-2200 hours) for fish transportation barge loading;
LMN,4/28/2025 18:00,Spring    ,59.2,72.3,12,103,60.3,,0,117.9,118,125,Sudden decrease in flows and spill (2000-2200 hours) for fish transportation barge loading;
LMN,4/28/2025 19:00,Spring    ,59.2,72.4,12,103,60.4,,0,118.1,118,125,Sudden decrease in flows and spill (2000-2200 hours) for fish transportation barge loading;
LMN,4/28/2025 20:00,Spring    ,49.7,64.4,12,103,52.4,,0,118.5,118,125,Sudden decrease in flows and spill (2000-2200 hours) for fish transportation barge loading;
LMN,4/28/2025 21:00,Spring    ,31.6,56.4,12,103,44.4,,0,117.2,118,125,Sudden decrease in flows and spill (2000-2200 hours) for fish transportation barge loading;
LMN,4/28/2025 22:00,Spring    ,28.4,46,12,103,34,,0,117.8,118,125,Sudden decrease in flows and spill (2000-2200 hours) for fish transportation barge loading;
LMN,4/28/2025 23:00,Spring    ,60.1,73.4,12,103,61.4,,0,117.8,118,125,Sudden decrease in flows and spill (2000-2200 hours) for fish transportation barge loading;
LMN,4/29/2025 0:00,Spring    ,60.2,73.1,12,103,61.1,,0,117.8,121,125,"Sudden decrease in flows and spill (1700-1800 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
LMN,4/29/2025 1:00,Spring    ,59.7,72.7,12,103,60.7,,0,118.3,121,125,"Sudden decrease in flows and spill (1700-1800 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
LMN,4/29/2025 2:00,Spring    ,59.9,72.8,12,103,60.8,,0,118.3,121,125,"Sudden decrease in flows and spill (1700-1800 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
LMN,4/29/2025 3:00,Spring    ,59.8,72.8,12,103,60.8,,0,117.6,121,125,"Sudden decrease in flows and spill (1700-1800 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
LMN,4/29/2025 4:00,Spring    ,60.3,73.3,12,103,61.3,,0,117.8,121,125,"Sudden decrease in flows and spill (1700-1800 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
LMN,4/29/2025 5:00,Spring    ,64.1,77.1,12,103,65.1,,0,118.4,121,125,"Sudden decrease in flows and spill (1700-1800 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
LMN,4/29/2025 6:00,Spring    ,64.1,77.1,12,103,65.1,,0,118.2,121,125,"Sudden decrease in flows and spill (1700-1800 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
LMN,4/29/2025 7:00,Spring    ,64,76.8,12,103,64.8,,0,118.3,121,125,"Sudden decrease in flows and spill (1700-1800 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
LMN,4/29/2025 8:00,Spring    ,63.8,76.8,12,103,64.8,,0,118.3,121,125,"Sudden decrease in flows and spill (1700-1800 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
LMN,4/29/2025 9:00,Spring    ,63.8,76.8,12,103,64.8,,0,118.2,121,125,"Sudden decrease in flows and spill (1700-1800 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
LMN,4/29/2025 10:00,Spring    ,63.8,76.7,12,103,64.7,,0,118.4,121,125,"Sudden decrease in flows and spill (1700-1800 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
LMN,4/29/2025 11:00,Spring    ,63.9,77,12,103,65,,0,118.5,121,125,"Sudden decrease in flows and spill (1700-1800 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
LMN,4/29/2025 12:00,Spring    ,63.9,76.9,12,103,64.9,,0,118.6,121,125,"Sudden decrease in flows and spill (1700-1800 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
LMN,4/29/2025 13:00,Spring    ,71.8,84.9,12,103,72.9,,0,121.3,121,125,"Sudden decrease in flows and spill (1700-1800 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
LMN,4/29/2025 14:00,Spring    ,73.3,86.3,12,103,74.3,,0,121.9,121,125,"Sudden decrease in flows and spill (1700-1800 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
LMN,4/29/2025 15:00,Spring    ,74.1,87.2,12,103,75.2,,0,121.7,121,125,"Sudden decrease in flows and spill (1700-1800 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
LMN,4/29/2025 16:00,Spring    ,75.2,88.3,12,103,76.3,,0,121.3,121,125,"Sudden decrease in flows and spill (1700-1800 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
LMN,4/29/2025 17:00,Spring    ,21.1,69.6,12,103,57.6,,0,120,121,125,"Sudden decrease in flows and spill (1700-1800 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
LMN,4/29/2025 18:00,Spring    ,31.2,59.8,12,103,47.8,,0,118.9,121,125,"Sudden decrease in flows and spill (1700-1800 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
LMN,4/29/2025 19:00,Spring    ,69,86.5,12,103,74.5,,0,120,121,125,"Sudden decrease in flows and spill (1700-1800 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
LMN,4/29/2025 20:00,Spring    ,69.2,82.2,12,103,70.2,,0,120.9,121,125,"Sudden decrease in flows and spill (1700-1800 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
LMN,4/29/2025 21:00,Spring    ,69.2,82.3,12,103,70.3,,0,120.5,121,125,"Sudden decrease in flows and spill (1700-1800 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
LMN,4/29/2025 22:00,Spring    ,69.1,82.1,12,103,70.1,,0,121.1,121,125,"Sudden decrease in flows and spill (1700-1800 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
LMN,4/29/2025 23:00,Spring    ,69.1,82.1,12,103,70.1,,0,121,121,125,"Sudden decrease in flows and spill (1700-1800 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
LMN,4/30/2025 0:00,Spring    ,69,82,12,103,70,,0,120.8,121,125,"Sudden decrease in flows and spill (1900-2100 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
LMN,4/30/2025 1:00,Spring    ,69,82.1,12,103,70.1,,0,120.7,121,125,"Sudden decrease in flows and spill (1900-2100 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
LMN,4/30/2025 2:00,Spring    ,69,82.1,12,103,70.1,,0,120.2,121,125,"Sudden decrease in flows and spill (1900-2100 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
LMN,4/30/2025 3:00,Spring    ,69,82,12,103,70,,0,121,121,125,"Sudden decrease in flows and spill (1900-2100 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
LMN,4/30/2025 4:00,Spring    ,69,82,12,103,70,,0,120.4,121,125,"Sudden decrease in flows and spill (1900-2100 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
LMN,4/30/2025 5:00,Spring    ,68.9,81.9,12,103,69.9,,0,120.7,121,125,"Sudden decrease in flows and spill (1900-2100 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
LMN,4/30/2025 6:00,Spring    ,69.3,82.4,12,103,70.4,,0,120.9,121,125,"Sudden decrease in flows and spill (1900-2100 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
LMN,4/30/2025 7:00,Spring    ,69.2,82.3,12,103,70.3,,0,121.3,121,125,"Sudden decrease in flows and spill (1900-2100 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
LMN,4/30/2025 8:00,Spring    ,63.5,76.5,12,103,64.5,,0,119.3,121,125,"Sudden decrease in flows and spill (1900-2100 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
LMN,4/30/2025 9:00,Spring    ,62,75.1,12,103,63.1,,0,118.7,121,125,"Sudden decrease in flows and spill (1900-2100 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
LMN,4/30/2025 10:00,Spring    ,62,75.1,12,103,63.1,,0,118.6,121,125,"Sudden decrease in flows and spill (1900-2100 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
LMN,4/30/2025 11:00,Spring    ,61.9,75,12,103,63,,0,118.5,121,125,"Sudden decrease in flows and spill (1900-2100 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
LMN,4/30/2025 12:00,Spring    ,62,75.1,12,103,63.1,,0,118.7,121,125,"Sudden decrease in flows and spill (1900-2100 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
LMN,4/30/2025 13:00,Spring    ,62,75.2,12,103,63.2,,0,118.9,121,125,"Sudden decrease in flows and spill (1900-2100 hours) and increased powerhouse loading (i.e., spill below target levels) for fish transportation barge loading;"
